erd;proposal;vote;power
erd1e8yc509rt6p4pl90jvd9rs6h0c99jvrzwu43kees2834hx22z0zqryese5;01;yes;312889899
erd1xzkaua6gj4qz39ws4ms758zt6fqvrdvaqjkd2xw9naarhuhk8yxszz2m0a;01;yes;150819707
erd1l6n03k7cwd3d3nm8utv6at4aazsq64j3agqclwkcqycn837u4tcqfu49c7;01;no;2683928
erd1vnm3trae709ujgzeyylxvh35n5nr6j9pkqas4m74j47qp9vcw3jqys25fk;01;yes;14581521
erd1me9r9u3kwza0awraq39fx052vmcx6lya22n6wgdvz0h2ty0z4sdqzasrcc;01;yes;121287128
erd1jcu76qlrcndxafrlr83xetss7sqedsm8rk9jxjtucv0j43pll8fqcxe6ax;01;yes;5724179
erd1vka2k6jrhly89gv7nd52ayrfvvqfeua3hl9y9pgcqemyqfug93cse3jeug;01;yes;33510821
erd1y6fuq05fauwcujtc7pu420xg4s6hva5thjxwl9x2umh88zc3haeskk684p;01;yes;1738052
erd1h29t8znkdhz4ycc5p797qang79kxewv789c95ef7pv8wj9q55gcsa9z3l6;01;yes;755142134
erd1uey0xaq985d4rc9vmfg6pqyqcra46a2aq28j8y8znx5vj67lv28q2f5f4d;01;yes;65746106
erd18ejtk48ctej3kr6fcxxfvxq8hweew87249m389l8mscng5jvfplsxxsktu;01;yes;1355252
erd1kqsj2chud0vqslwklgmy0vzlhvsamh6zkq67x58csper6z605a4swe2gm3;01;blank;18482800
erd16f6h9c5x2lfy8kszzsqx7azhq823hqvudcxluu4qs3etshfzua6qwjm6c3;01;yes;15971947
erd12jhyauffmmk6n8glly52k06fxcvcr4gqgve5p7kh0jdl4gvvyp9swhtwe2;01;yes;113214994
erd13q2qy4hgz4ksdqp56r5d8agagr9rc8cxun9zdz9nxrn4qxftt0xqas96tl;01;yes;88781997
erd15y7w0kp4cdkspcwefd9e740esdxxpesuxnk20curn33hutvt587s976ax4;01;yes;28059531
erd1mw5ew9agz4st2cumgnp8x2puz2etqqplnstkreyf7c6gkecyaaaq2we3ey;01;yes;585614954
erd1yfexcat9n4qe0fzst32sdsselu56cvkshduql9jfwaxzrwwtntwq6c3lsx;01;yes;6048058
erd1tn506z3yj7akyxd9sq8yj8dd2er08vt5mgt4q86ft4ffd0hq6cnqmxk2qq;01;yes;16989894
erd1xvn8wsjgevztvghlpu0s9j3tghgwnul42vqlfshyj54qrdf6nhusklyv0r;01;yes;10317769
erd1l77utr3nlc63r0mn678eyn3cvn7a90smvv850lwnmq73kj8pxkts4s7gmu;01;yes;12528108
erd17u9yn3jaq9hyg6dz56dk7y0dr5lwygy7tfcxyk395yav0ttp5xeshxjwlt;01;yes;4932299
erd1pm40ndfe9pl48407rja80zw8w4m7yhry2zrtkvarg3wapvz3kumqwwamg9;01;yes;298071225
erd1rzc9hdg564pjqtw9rppd97yzuxeg2nml3waqzacdnjtr8kd45ewqwgfuxu;01;blank;79420794
erd1y6xrlu7gncnq0r5gd78tg0g5kj84a8afphy6k3230fjuv3xzgh8qh9kfdz;01;yes;11466036
erd1085cgrdgpxvk500a7ke9fahrvnlp2v9hr9zv5phde2w9m757rklqg4tsn9;01;yes;6421270
erd1gqvk8ner8gzu0gkjt44kmeqrtjgggr0ju679ywtevwefcvtgjvmsfxds8f;01;yes;12414
erd1g5rurtyesph9663tqyqg9vajz05vr2p8sdplyz0dfvufr808q8yqrc9z6s;01;yes;48947207
erd13hr3fpj8e0szyrjumxtx33cdhz58800d0lv0hda0y5y7m3rxe75s690s63;01;yes;14676233
erd1tzsl3603c4tfg74pcwh4nuhng48j2c8d6wqytssl8fzjun9lfr6spmyjtd;01;yes;214505398
erd16nm2x9dk2qqvlphm5jhq8ggqj46y7et23lyv9dcwgmnezdcsq40qrrjm5v;01;yes;198332969
erd16c998zjljlund46zzs04l0qh75jk58ermp96rrx6t87t3fdvk83sdpyckv;01;yes;22665972
erd1enra8t47tj72auq0gz65yt88vgcwc0w5sp73pxupqcgkcsyaqj4s9zfy5d;01;yes;26976798
erd14jx245m2gzp2remfdk47emse3ylqwx4wglzd9yfhasft7lumt8lsp35dd7;01;yes;11006585
erd1nrk3yr0qdfj52uuf3e2uplcxpxm3u7tzgqy0dume83asmzgfwstsdwsjc5;01;yes;12103505
erd1llan20wenuna09lzs549vprs6tqrsneq2uyulfrevv62hv29748qeq8phh;01;yes;1468889
erd1cxrcuavyyecnwta6spndqhqsudauzuj9mcxf2hftmnx8uecfpzdqmyfaxu;01;yes;825372
erd19s4hgrmmuz6uefsmsh378c2k7pyt3zz3pm5kp94av0aptwgf8kss56ack2;01;yes;1687521925
erd1w5fct5vt08xzr7u2tmr6ce366emj9pd5jg9cpheck0a0ewsl9vvqjr8cvj;01;yes;1478133846
erd1wfq8rq6dtdnctweqaqas6ml9th4qa6wr2s8pv9xjdes0sml4jnxsn5s3ew;01;yes;8415820
erd1hxm6jkvqtmujhfhrexw0ccgkw40tqhkjukfm356kl4zs4jr8juvqgv6kdu;01;yes;120411879
erd1rz6zpd4w2afuj8hxl2l5hc4y4k0fwyvkzny9xxnagwlvucxyjrusm5787p;01;yes;16827101
erd1tea74hh572akvn90pahhmzrxs0zc5mwjtzxyndjrlfler3l8r7xss9sgqc;01;yes;200201629
erd1dvnjkj4h3m0favdx3rkfrf2vfrtnw72u3mkk05f7rd2r5fu2he0sxtws77;01;yes;1653355
erd1tp9cjytlseanx2x8pmdam62e7fch7nzxy4wdg42gz8z2g7gh2rxqy7hrar;01;yes;82628859
erd15xtgp5zjvutyl86a0avmxlnkcs6dgslhwwz87hrzvuka0m9m0lhsk2q906;01;blank;5828089
erd1646fgzf6dgwlynntljy68e0t4vvrga43esds02dacvyupkkn3x7s9ew6nz;01;yes;42949666
erd1x2uglygh4luluqexlsgyvmc9f4l8zqvrwt67xs6jrt4kqd7vgd0sp3yvun;01;yes;4501817
erd1jtehss6fe3xcut2d8x9la884cmmxasauynlsmhlpa5dgptc0zfys5qkvnm;01;yes;697186941
erd18peuxhcaqqsr0atk6rulga6rw7p205ggdvlazsky0fewzxumdmmq4npwv5;01;yes;6608573
erd1hqsqd0jxpmn4yhasqng9v3k6htm7y79kp4yl0lcx2040qzkf8m8sywarkv;01;yes;5721502
erd1ngh4w3l9l5fm78km8cqrkc8zww9yxpphrzcyrct06m227q4p42xqhmpvjl;01;yes;11583201
erd1gxcfxzyyze2lt44f7dedq2ytul7adqa9dmvgp9zqh033jk5s5ceqhnyqmk;01;yes;1556914
erd1s6ph4unxkcepktnjdta6uhncws3xe8h6yev2e8wtnrsk2faz0lus5qtyag;01;yes;22955114
erd1crqsraqpch5j6kyqsztqdup7amgenudr2w9p2rfct69jcclvwucsnevql5;01;yes;326303
erd1cua0zz7ue5dltjjzrc4gll2vcr6zaq95439eg58pxzuxt6tgwyxshczejm;01;yes;622051034
erd1qfgx05wflp7sxunpg0gcc66n0er08s50gx7de3ue65csnu8p9puszkx69y;01;yes;11307243
erd1f84lkml2f6ls0rn9g3xge2x97datgj5qr2d3h4yr8ckqzd0xc8hsvvkxw8;01;yes;12557483
erd12ltyddxjm3xqgwdsgcxay63z8zncqvdgpa73adc5k6yjvg3kw34q9tcc77;01;yes;3235772
erd1c86ptmwpq7j3srjefxed62mcvfncnqly5rzr6pdrw37a39gqz9qspmwggf;01;yes;652832
erd1xj8sva8raa9cxfgxz5sgxv497h5fngqz0v6mnfuyrvqkel70345qz6g0u4;01;yes;42814951
erd1yxxu6xef4tyqenr8le4hu383h4ztrfm7c36t2agvq3822jk7ckuslk7jsl;01;yes;21548692
erd1jx5l48ah2pd6wr4ugd8z75plvjnzmame0mlgk6p4n2x4cl72qz0q5f9hk8;01;yes;4677658
erd187nvxhk2wlg53uwwydsg9eu5mmhr5yvurt82jwzx7fy2wjtg7mjsxt3rk8;01;yes;11001838
erd1wkxe806hgpd57lfsdq7de5xn5jz429hpyggsc2l5jw5kkz79pj6swrdv5t;01;yes;9907038
erd120t6sdlmsklrky5rnhz6sjkaq847dur0kwf0pgtmffmukf86u6kqtp80f5;01;yes;162412
erd1k7yyy4ah03tqsq4atfdqffp77xektgs2lmqa9pjukjm2pqq0hfdqlls98j;01;yes;4040093
erd1h0z8963qw934x79hlglmnmfd75qx3u862x8trytywxxv57qhdkzqudkrff;01;yes;54919550
erd1wpsraqrdjdfs40nlr9hwq06lyxrfftrku3qlsay90k3fs0nszvts02n5ld;01;yes;3410713
erd1ryf4n92kk4h9d55ajv9zackgh57lczlrq4p9d9cd3n0mcgsel5wsgx232f;01;yes;53918726
erd1jvdjukq3nxvqx2t8asz7zjtkhrus0mvusj3mykzmvxgh5nsx800qg4ku7n;01;yes;19291458
erd10lfy69f5gc703hgnv5l4x2qz5whh6jfp5pwea248us9t78mehtjqnkz5wp;01;no;164934853
erd10nvvlzxp25alr69ck8g8hwv3xfdczxhp0u5mhgrum2day0mut30qsnxq5c;01;yes;1729301
erd1p9vx0c4lepu0tuxt0w0cv4hwgawurcmsqpjwvmstuucf3cs0zr0shghz94;01;yes;104224672
erd130rn3up0euvya3yhjfskd6lm575phq0j34gudp0g3fnw5frdv0jqz872mc;01;yes;74682823
erd14zrf5l56klhd7f39me8gattk8jlgap5gk8euxgdkhczkheepyanqhk6c2v;01;yes;8709815
erd146m5hm7zar6guukaragdn3hvfendewggjtwxx9v2yp4cn04we09qfkvfav;01;yes;148825862
erd1w50s56xnnay04xtlwh0kprg5v0n44dhnz03lxpdlxuegdd6xctrqe0hruz;01;yes;4856549
erd126u5pgrnuxmhfvuvnfx6uljcn02s2up7vdhcwhrshejj6p8q070qaud6uv;01;yes;8620655
erd1lt6lmsjhfjet7kgra662a9hsd945ea5g0le5h490cgp5yqv0p34s97mxm2;01;yes;317712947
erd1scgwmgq6nec740rjhzp4ctru2auznd6ghd7kht6szg3uv0gwaxms8322dv;01;yes;796424380
erd1y4wh5uhwynsh3g9k8mmlhtgfexwd8xs87jvwwn40yugk5mf44yssxzjxqg;01;yes;13469665
erd122zrf0cqtmq5vwcrg6zap9uz64sj5yfn7uu4ywea0tqkls3htk7qth5y46;01;yes;582796691
erd12lh6htg7k0ztpmufw7d8arkftjv42md0wzvqd2vcs29fd5lewh7q5r6s5j;01;yes;11321906
erd1suy8w5ph99rs6786hhzmzmj3jsa4y7vq43mr3kskj4fqrz43fpnssd89ht;01;yes;6000024
erd1lrdvy7tmsqr8nlyy8zlkc9aary588tze308es480udccqy7pf2gqlgch8z;01;yes;2013366101
erd1qprgvspv38zuxzqq4t9rl8akurdzsxwnl44ef7ypvuw23s9ruryq599hrp;01;no;365101113
erd1nha738t8tpvwxl2ujrf2l7er6s6ff3fv4u6aw3l4ke5d3a9h6qhqpflagm;01;yes;23918334
erd1xpzm2umfr26ypvcvhmcx37ndnrr39j6dmhvqfy6w4u4urthl62tsxmvqm6;01;yes;59664336
erd1wv3p4n7k8sdnlddfmv86ekff8e9keh2ekap84sza5y8h33mgdumqhduc6x;01;yes;14804463
erd120d9axqmfvgedmfl5fkrswe4d6gha6fesyp0hae2eue0zm68t4mqkpqdvq;01;yes;3897067170
erd1s58aqqlcm4hane3hrsea9tm6spwh0kzsnpeymqmwp0d8ketdravsk25j87;01;yes;14818179
erd15gut35y0ajqw3xadqqr6xaq59fnyjh869hmsvtv5zglhyqr7q2xqqpp3zu;01;yes;200710751
erd14prpxgpkaatft47fcxvmvc67trntxjc0zlq7axsrq6dn9xsay3dqzjvmq6;01;yes;26248847
erd1tx9n6vt2v49270qe2tkkcrkhwq482zrxlam7d9fa9hw5ys8hc2pqks7g2a;01;no;49722768
erd1h907576e3gfvnmz8vhg7w86c7ulxdyexquce33gx4zfjcryhjjvq9w8unz;01;yes;22086128
erd1k657262duteja5cu5dnu676q7tv4z5pxhag4zrj7ygg8ftqmcplq5szxsu;01;yes;10653462
erd1syg9pd2h2e5v87m40eskmpawf3v3rg6azt5qakq5exusqgkt8jmqamextv;01;yes;21966939
erd1xdrwx6ufhqs6pf69k50ccfphk5rf4urga3mr7jt3wd2yd6fhdvsqsy4mhr;01;yes;117461283
erd1g058zeufm39jp6hklkt4sh0m7r9l2d7ad3e3cq5vycqf7w3utjlsz520hv;01;yes;16909699
erd1cu8r09mqncrnmmxhc5dz5g2an80q2nr7qhtsnd2gy0frawxt2ldq5qekgu;01;yes;35056727
erd10kd3h33pphq6lt82nl6fuq8vs2dy4zpdg8fxa855etp7yqnpepjq8r8ldu;01;yes;62199660
erd1p5h88a6x3fc3tk9vepurxgz9e5a0fkzjg73vj7qlt35kpauekd8slx5wwd;01;yes;371349359
erd1w6fcndppv28v9fw88stmthewj899pw3ae5xy96uwr8c2a86kr8lqwd466w;01;yes;3089074
erd15rffla0tj8eg3f9qdqwcd536lcp0la53uqgccze3k5gsznv3u57qhnelva;01;yes;754027
erd1z6e40aw9fvll27hp4y7djprv5en6qd8yuh2zvw2yqutss5hha6nqqfz5af;01;yes;36713
erd1n8p394h7ukgj4xzdhjuyhs6r5yu08ex3rln2vzsqhyeadsjx0hgqjdveuh;01;yes;99120279
erd13k7tdyj8flfezd3wfjjppm26f9ngslnpl69ukg62v8mvfnh4cpuqur500u;01;yes;106608397
erd19mz7z553rpxqs3ud67vqpy694apl5vrrzwhf8emu74xvryls8e7qyfnrd3;01;yes;2068430
erd1s02fy04uxgvz66gaf750etu6cl0au2r9wc8m6ryezh2m6zphng4sx5rs7z;01;yes;9788722
erd1hqzjr7elflcj38vspvjpg579vth3y8jn7hs32gleulwyz6qatdxsfm6ft2;01;yes;510731
erd1dsxt59zaxt3lcasgve3p546nqxk8cn5qvlcwc0dkma725m9dza6sqgdwga;01;yes;24166794
erd1wxjeyzfnpd78n2phcn8qzgyymdgj75jl9urgvwqxhqura37eyf7qc6w79f;01;yes;5261711
erd1tvlrnl0hxwkmafshvhtwm2ytndd9eh9qt6uv0zuuxy7xf40lwnsqlt0e9d;01;yes;24982020
erd1veddd2j48gy6gp5u7r242yjx6wd7hej4d4kvk86e5t3zxmzaewls47u7wt;01;no;28708556
erd1hyrxgy0z6aj9pjc0u5jakr7xr5zffp8vwxnvk473udhkujy377kqfagvaf;01;yes;536139573
erd1akch6xnc4ghwqu3f6s3nve49eudvhf20kp68kk4glv4n52a8mjqsw2j07j;01;yes;12534749
erd1y2dgpxf84lxpldvenanwu8rcerwsy7rwv2la27w32xd60p36yxgsh49kmf;01;yes;210878784
erd1zu366aajfzax79zmp48p93y45mjtqvrqlgxanddf6u59tfac3mvqwx3pqz;01;yes;546370
erd1znusjpmfpukrtf0wscvf4su8yjqg393c092j8sxxvvrfk9m0rdss0646y0;01;yes;860219279
erd17dcj5hw7aytaattd8hvxq364ugy8ganr2phseh9gmjmnjlkrn8ksnggrd4;01;yes;50004602
erd1kv623dwkwpfymndwnev86mdyhl9j8p5m62tg5a57fs67v6xx03xsu5veww;01;yes;365543993
erd1n3yfk2dywguwlxwmpkww5glg7dcumkenmuerfnq7pn3fc49tph7srssq9p;01;yes;70871123
erd1hlada59vek3mqzrnny7cuv67dhqvt43jxrsnz6h3m20uvdx0phnqdwnzzx;01;yes;12650322
erd19uxrrh90gwrcrvgunrrj7qtlwqel7z96kuvt5ym32zlhc3ht95zq75xdf7;01;yes;194457150
erd1v7zrucpvm4mz4aftl04hc5rxx5qf4r3k5prpasd3yq9szxf4eprs8avvj3;01;no;68497395
erd1pgxywnrvpstn7ujl7qsqdlya38x430rvl322srwj3jppn8n330lscugg0a;01;yes;11060529
erd1cm73mhazq3uy80n4rjtqqx0rv2zk4ahw3j2kqsuzxwd88etfrfvsmlljes;01;yes;787138635
erd149l7cs59fy88z660dfll2k9404gpmgy6pzxjp0zwthawl8q2fkkqve559l;01;no;25025751
erd10xagepwvm6pvye3a7elg0k43gthltdvgxm3p3j3tzfmxxe6cmlushjz0ya;01;yes;29418135
erd1sv0e9udz3acxulek4jcs3p3hq3jpsc3nh6tqus7l00x846wp9fwq4rm4jf;01;yes;13687
erd1ufqn462vafxkvk4m6u5aydkz8elv663tq8az9p5l27jqlnmke3asph9phu;01;yes;8713393785
erd1xc5qzhd0r9cypm823t60tlxaplh2f0gf9q3s76ggq9qxm9550q4qf96pac;01;yes;45567014
erd19mgdkpn3f83nsyjv92rc4qg4w4rmky0fz2fu5uek7tly0dgf5pfslc6nej;01;yes;46791946
erd1hnq7swcmftyr65we04m2353ns5a58eyu29kc06hu5jnd02s658psweeu07;01;yes;301427920
erd1t6vxv42k6a6hvfk3tvqhmqvjweqh5q68xqzf0ln3uwlh4p2rtfvsz83w68;01;yes;90903648
erd1em7x58884jfgrgl5jdwyveydl3suf6uwrpy5y8a67j6c23tr26dqvf46nu;01;yes;82977652
erd1rf0eper08rggmhm0rzgf5kh4xz5turdfnvt8gjapx68cvsxwlkcqhp45gn;01;yes;81526383
erd15gad3x08y0rd5kdcs55wsghqj906a9d3y89pvuy3zmjzwwlfdr6q4cm539;01;yes;32700363
erd1vex632pjy2zchs9pz0v3le8rqzp6p5gvl838wfxlej8x7gy4rvpswhef65;01;yes;9557900
erd109nh22phc8456hhjc24lhxetuzgr42xd3d9mdw4z03xwrlypgses6fy70g;01;yes;452951398
erd1dnvm78wc7vj7ku383dypzwq3ye4z27egmr069q22xwnza8p22essp4fmms;01;yes;50367015
erd1cx7drf9y6t8r25q20jatvadkt7j5waju0755cuf2h2zlxz798qeqmk0z5f;01;yes;16249849
erd10uc8325ys0f9k35hsj7kf9wpq97zm9gq7c4tqm4wy4af33ezkj3qsd0df0;01;yes;49472903
erd1wmgu0fpggds37xmenjtpf3njnvzw7u0x0c88mqevhgprh96qa2pqygc2ef;01;yes;217841338
erd1kjqkp0ulh36gkz85dg006pq0cas7wdv3mwwep0jef08u3mlw585snpykzc;01;no;2026018425
erd1vzvtvjega8gejl4npzph93e4h9xjwsnuq0ld9gzn4pfchs9qmh8qcr9qf9;01;yes;96359124
erd164ggp0anpspq7k04yk9g82qjgavrp2jl8u5p3nsanuhj93rsdlmqyejunx;01;no;158484914
erd1p0c00c9k285w4hnuxt7gg3gvh5nzfmss0qnwe8hawc7twpdteyys8tjsrc;01;yes;107672684
erd1xdvyzkl7kvhxycf02h4729gz4a0rehz97az9xuvlmpqugshvn9tqr4yu2l;01;yes;20075712
erd1qyqufcjjjusd866h8sckemewxgkpashwa3sc06j4h50mlw79stmseldm4z;01;yes;258314
erd1kd4jedfvegmvr66aw8nnkjfkxu5eur7k2x6u27ga7kta4n8w65wqfqwj8h;01;yes;15032704
erd16gzyajtktvfn4xf7l65ph52xlnnrwd3sgr03gsg4a620kezeesjs2s9064;01;yes;2429220
erd102vaef03nw9l25jhsnhvhd3ypju0qwrcftrqawffffv2s8hdweyq4pz8ey;01;yes;745779
erd1xm57u2mkdqpgqltuvct2ttwk0cclxwjn5345shp0xt86fdx5r3lsdwmlwr;01;yes;863738776
erd1xwz35ruvzfkcveg8yje39r5zwddfx0ynu48twx3yr95m6ra9t83q3ul8v7;01;yes;10260
erd1g5pdquuwqn70zu05v573mvzyqtkxcgnf55rpnxapg4taa60l3qmqgr5ty8;01;yes;3536674
erd1gmv6t6pcrl7c4k0gmfzkvmccjwx3h67gkx00xel4jtgcghf3ssxs26cpvn;01;yes;195422775
erd1du96t9hsx0vyse8fdgjvkjmvjwtv3pnqhh7c00g7hjpgzj6ahcgs4f3uwz;01;yes;43416172
erd1zdrvgecz0ksfe0raw7sducwtry0ya7f4racdcw3rygj3suq4jnwsrlh6f6;01;yes;13537871
erd1n9psqn3v0snqeqrdktt96tmpv4law0vn0u999sfydp42sqkkc2yqpdtt3p;01;yes;7994828
erd15pwywrkhfj36wqxkajevtc62vhug5m2rds4cuazmvjvg8p93qasq9q2qkh;01;yes;39031274
erd1ugk6dgfhe4ezeuu7rzh7yc3q0up39pkpd8xl6rr764qjdx2ztscqhjax6p;01;yes;47992973
erd1vwpn9l32j4pl29wh3fhn5n9vqampskz5cmnc44wzqdxyfwtn2alsh3ftph;01;yes;11050048
erd1pj6kmrrxlg78ph7406nv8srfh4tcwhcz7thxl2e2vz9wgmr7p2vsmgrrv9;01;yes;10606078
erd1a8yvrd8w5jnlrqdctt24u88tkrne4mk3cwwncpmnalxng4zvnp4shcvvvg;01;yes;3075320
erd10ya8dp6jy9447lrntfryx8242rn928fnzcfhqjslcu52ajqphlzsy2rnr9;01;yes;36115439
erd1g4ep5y3j2n7s22sdhp6ewqxa5xjvufz5cmjwwg4yw0wm6up59keqjewxz2;01;yes;401459
erd198jakcjzd28v3xa76pksvrdagq4yad9pa0wnncmwn2svmxj3g69q48sx3v;01;yes;90689765
erd1pzrw4lcklvs5xwc80hma4vzgcrz0xwn39nwzt93p7f67587uj24qfzmlj9;01;yes;332420
erd19tr2dc2hwuj0r2tj6y9s40zua4qfmdda6z02aar7vurufh4dql7qtzfcqe;01;yes;176933890
erd1dma2pmn73skayc26vq66yd8swce4ut2ruedglwr43rfv30p457aqvrz4mk;01;yes;13381853
erd13wqdytq2cpmagfl59u8leadl6uvawt65uduxus6m2fqlgz7etp4sac95at;01;yes;16515117
erd1zj28a6dan74gnys9cwky56k8u0hjxzghr6uu9t3ajflufwrncc5seeqj3j;01;yes;9539435
erd1m58wlejtwe63na2re7ykfyuxxg0uch7txyf32dcvhpgp50szkl0qrjvnn4;01;yes;452736644
erd1d465nf7v4l5zgxu4502y2qptn7pr3jue6d3d2fssvqnwm03yxlwsk2vd27;01;yes;17143641
erd1mwr6tjefzpw7852d90mmdyrtefy42zhqvhkg5lxge5gueryz9pxqvgp3kx;01;yes;5190484
erd1xqryezxtkjf3g6rhsg0u4e8u9vatxr80yhdffumd2euydwaxvdhq2udww6;01;yes;3439844
erd1d4ul4e5yc95v2erkrekcpzetc6sjktftqwrlfhlkgz94lnw586jqlazu96;01;yes;23574126
erd1nsr4dljkmppkmc4urtdvjvcc370nprfxtx749szrja0xg5u8r0xqrwzltd;01;yes;12805384
erd15ltrzsxh5nzj8f5slqudn67s055s56d2ujjcrd8a0fgqencla3xsxh7e3y;01;yes;10786571
erd1025c5ztlaa4t32qdwkewl2jg49zkgaz232h5vhtr4s34gueqe6ys8wast0;01;yes;961004430
erd1ejd6wxeqh3hlqw349etv9lgdn87j2w8c9lsn800e9fw8sqmzrg2sn2aqzl;01;yes;26215759
erd12usuucrk7ptksn7up5ytefsl0jgj6dtrkay0rn9vu5wl86dp7d6sqsvuxv;01;yes;19751719
erd1ng4zsprn0jltsadx7xfz44jl0ljt8px590fww3ppr4vjf0j0jdmsvydm2y;01;yes;1856115
erd1whne6s8gsneja3js06zml88lacdg74tpz7ep3j6u8xm7m2qz56psfx03vw;01;yes;109924291
erd1h2gurxk20va5t8nkrv4ldhpdzlzmc4x76uy9rflhquvm826jelusgt4sr3;01;yes;851042
erd1znhlp0m3nrn77rhuzl72jv7dyzdhxnwqfsdq75ncvqr7d774hvlswfhwzt;01;yes;18107993
erd1lgegrdtsm08cykzpg9tg6shy4r2pz8vh9lpqjupt6unqwk6828es5u9xw2;01;yes;85689836
erd1ju2y8ar0sj0sgyu5z9d8ylac4h0ptlcellx2g87kq686szcslu5qt35hyg;01;yes;76307461
erd1d5tzlh8masszy6k6td90nh640efrr2ku0evyu0fuft8dh96mu6sskum2l2;01;yes;20209682
erd1tj9prh0vtps9dw868yjkugjkh06yqtzslhfpd07vnfu95h4g7s6qyraylu;01;yes;2640002
erd1lx7qct3ezh9rjggl5tqs8pxpnf6qtm65pr2q0qpg49svqym2pwgqu60p0s;01;yes;50124917
erd18kztza39f9slxw5qw2x533n6q80u2etzjsfwyjpmqwmrmeqp943s8kcvn9;01;yes;60886374
erd1t5tvenluua5xxe5pg2fwqak3xvfe70vtkx4tewn62zlr2d0g2jyshwcadn;01;yes;172509297
erd12w4jrjzzmsawah9s0p8wjrp6fath6264dpr9x3eumdn0p4lg9w6s60ved3;01;yes;24874
erd1xv3sqvl66q5tu9u8qefz7z70tu8fuzhfyzusl9cfz08x5jcdzz4qaxmtv3;01;yes;84326697
erd1rxgwhgegurp7zfv3lqfq2uxm6kzlx97af8qtz8ld2wyyy82v29dsf52el3;01;yes;513295875
erd1t8k64ltx0wv9tngawzmg2lrmpmf6a0lgelhmuysxjhn4e3ztkzsqjprrdn;01;yes;4838578
erd18fr4cvtthlxa3tsj37795n27hjdfdusajaalrctemsjaxz9yy3lqj8f4ap;01;yes;14020330
erd1694qvl0mq29tgjw7jp6njmz39lr7dafrg88r3v0qh3yehz28uxqq0enazn;01;no;2298019
erd1guzt65f228tw537jyfvwzjtdav7aw87k0ae0zp8qfwfm676lp5ssuu359g;01;yes;9971399
erd1hnkzuy095gqdx06yrlu5y75nktzvy2gwa39ax2df6m3lepkme78srwwd9y;01;yes;37431173
erd1lpd0te0yz75g07e3ejghw0pvmufqmpr6ndr7nnqmjpqkaczzhpqq76d67s;01;yes;22477839
erd10sthy92f6k293dzx6n8hf9knv2q59cj536058aumtx0athx55yss3tlmnm;01;yes;131374309
erd1u5u3vfrfd3wzucaws83wvzh866hyr0l82kq7y347t45kd68qtuqqv0ywgk;01;yes;146946658
erd1l9w24gh3q8jr7f5xl95zugl27ck93t9whll25zrk5pjln8302gfqtlnfn2;01;yes;26132952
erd1q3parrntj2pnptrxkv2xr8fwdsfwpwm24kprenm85n93fza6yxgqclpau3;01;yes;95836907
erd1lkj6ceyg5rmc880j49urmfh3dkdg2yv0kkfuw69z3h02e25f0t0q2elng5;01;yes;328939
erd1t3j7an0wyc0dp4j0etwq76g594hrqjwvlameg3lardkdqfndm84q94wh3j;01;yes;54544664
erd1p4kekztt947vxcz4n8tg4qkzwj24sx7ga2eukp4kwmmvjc2sdjxqh62sez;01;yes;3230575
erd10my4v07nrrs470cjp7n5e3ptz32srljdnxxrk9mcg8d58z83702qt8z2h9;01;yes;25360622
erd1q0yq3c3lrg5gxqxtu6grcaxz0hp24082f6dwe67a48hy9cs2l5ns0smj35;01;yes;5481646
erd1w7u06jvdkhyt8yk93q4cca5yk7vu2c2l242cfajq557yssrwzz9qh79f66;01;yes;118422
erd1q8xyfr24qqpqjjeqremh7dmjdq7686j3ukrx2k0rnz0yqsqz0kys83svec;01;yes;38413783
erd1n72csa03l8zezflm95564jc5fhxcrjghw7f0svm0a5eymdkq9h3q7xppr8;01;yes;58174901
erd1e69gz9x7m9ynraqrsjl7y6tfx3k4tenltw77vg3527qvvufa7vrqw0ce2x;01;yes;1743
erd16tnr6tpyxx7gjc8hpzwtmllp4hgdwld83mkgjfuz2nasq8456skslphm35;01;yes;100493443
erd1ajmz3n5f02vxtgzy5vx8xwxa5lq8w5sqytfh7h0x7ewzf9yqjdqs6thz28;01;yes;37047304
erd1t8t8dywrvn4vyg3z86zn27mmshmg3u94d0aghgaefw7vezhlhhhqcy2gpg;01;no;248594203
erd1vw4sht3m9u0wpmv04t9lnc5n0h204hns2unyd3w8gzwxhrpcf95qy4375g;01;yes;7140074
erd13a27y5c2nd0u2pvq7zn639uz4uvxfd5rmg9cdele23ykma6lyg7s4v4ark;01;yes;2982419
erd1kt33pytwstj7dfama89329a34elzs9qxq60ulnfpgmfu66mq4dtqvpv70q;01;yes;203100
erd1yqkzacgt8wfnjsj8kslmjxc5kmgnshe5ef83em4wal99r4ksd0yqmzjsh4;01;yes;55537997
erd1quc50z0avlh2c50yump0c29vql57vd6qfku0mdh2jsc5tacu3faq3aza28;01;yes;30646041
erd1ttu4vfq0wegdxd6tgt7wdvflmcue2k3a46phx65kjhw44trfnpvqxwauq5;01;yes;18326777
erd12skhtnpnkacxey55quq4x7mtk4zl8dhjel06jz8ftwrztkzfd2ksq0l59c;01;yes;8801314
erd1pjt0xcz5cljvsmn8fxkukkrn933yyhn4pecljs2fmjg4vw5m6thsgxr6pk;01;yes;18873291
erd1khxudusnusuexdwvhmzrtthz6taaw56stjdepfxdmhs83v2rseysw49axn;01;yes;4012842
